omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
19.935967983991997,-379.32995848815597,-378.69008001220715,-122.3153954078023,-121.59971803512681,-380.3593699978697,-380.3593699978697,-122.3253253350284,-122.32532533502837
20.18209104552276,-379.2775923409358,-378.62169027455684,-122.30572901450607,-121.57181285268626,-380.3319333033751,-380.331933303375,-122.31812352157257,-122.31812352157255
20.428214107053527,-379.2245771430383,-378.5524497331675,-122.29593753877337,-121.54355122831247,-380.3041486248921,-380.3041486248921,-122.31085919140688,-122.31085919140685
20.67433716858429,-379.1709126487378,-378.48235796473386,-122.28602066244419,-121.51493276140219,-380.2760158624008,-380.27601586240075,-122.30353230679493,-122.30353230679478
20.920460230115058,-379.11659860921816,-378.4114145405219,-122.2759780630276,-121.48595704572942,-380.24753491458773,-380.2475349145877,-122.29614282954087,-122.2961428295407
21.16658329164582,-379.06163477256905,-378.3396190263569,-122.26580941368219,-121.45662366941748,-380.2187056788436,-380.2187056788436,-122.28869072098789,-122.28869072098786
21.41270635317659,-379.0060208837817,-378.26697098261343,-122.2555143831957,-121.4269322149119,-380.189528051261,-380.189528051261,-122.28117594201785,-122.28117594201785
21.658829414707352,-378.9497566847444,-378.19346996420313,-122.24509263596379,-121.39688225895286,-380.16000192663205,-380.16000192663194,-122.27359845304926,-122.2735984530492
21.90495247623812,-378.89284191423934,-378.1191155205641,-122.23454383196936,-121.36647337254558,-380.1301271984455,-380.1301271984455,-122.26595821403596,-122.26595821403595
22.151075537768886,-378.8352763079368,-378.0439071956489,-122.22386762676143,-121.3357051209343,-380.09990375888543,-380.09990375888543,-122.25825518446648,-122.25825518446646
22.39719859929965,-378.777059598392,-377.9678445279132,-122.21306367143319,-121.30457706356923,-380.06933149882803,-380.069331498828,-122.25048932336234,-122.25048932336216
22.643321660830416,-378.7181915150406,-377.8909270503036,-122.20213161260095,-121.27308875407974,-380.03841030783894,-380.0384103078389,-122.2426605892763,-122.2426605892763
22.88944472236118,-378.65867178419364,-377.81315429024585,-122.19107109238156,-121.2412397402418,-380.0071400741714,-380.00714007417133,-122.2347689402924,-122.2347689402923
23.135567783891947,-378.5985001290334,-377.7345257696326,-122.17988174837,-121.20902956394916,-379.9755206847632,-379.9755206847632,-122.22681433402309,-122.22681433402308
23.38169084542271,-378.53767626960894,-377.65504100481144,-122.16856321361736,-121.17645776117982,-379.9435520252344,-379.9435520252344,-122.21879672760876,-122.21879672760872
23.627813906953477,-378.4761999228316,-377.57469950657196,-122.15711511660743,-121.1435238619659,-379.91123397988457,-379.91123397988457,-122.21071607771609,-122.21071607771603
23.87393696848424,-378.41407080247035,-377.4935007801336,-122.14553708123394,-121.11022739036055,-379.8785664316902,-379.87856643169016,-122.2025723405366,-122.2025723405366
24.120060030015008,-378.3512886191465,-377.4114443251328,-122.1338287267765,-121.07656786440405,-379.84554926230174,-379.8455492623017,-122.19436547178553,-122.19436547178542
24.36618309154577,-378.2878530803298,-377.3285296356095,-122.12198966787717,-121.04254479609236,-379.8121823520418,-379.81218235204165,-122.18609542670005,-122.18609542669981
24.61230615307654,-378.2237638903331,-377.2447561999953,-122.11001951451641,-121.008157691342,-379.77846557990114,-379.7784655799011,-122.1777621600377,-122.1777621600376
24.858429214607302,-378.15902075030766,-377.1601235010993,-122.0979178719884,-120.97340604995473,-379.74439882353676,-379.74439882353664,-122.1693656260758,-122.16936562607575
25.10455227613807,-378.09362335823835,-377.07463101609477,-122.08568434087647,-120.93828936558421,-379.7099819592687,-379.7099819592687,-122.16090577860899,-122.16090577860898
25.350675337668836,-378.02757140893834,-376.98827821650576,-122.07331851702774,-120.90280712570049,-379.6752148620777,-379.6752148620777,-122.15238257094799,-122.15238257094796
25.5967983991996,-377.96086459404466,-376.901064568194,-122.06081999152809,-120.8669588115511,-379.6400974056018,-379.6400974056018,-122.14379595591832,-122.14379595591829
25.842921460730366,-377.8935026020124,-376.8129895313444,-122.04818835067614,-120.83074389812852,-379.6046294621333,-379.60462946213323,-122.13514588585866,-122.1351458858586
26.08904452226113,-377.82548511811063,-376.72405256045084,-122.03542317595736,-120.79416185412936,-379.5688109026164,-379.56881090261635,-122.12643231261892,-122.12643231261885
26.335167583791897,-377.7568118244159,-376.6342531043027,-122.02252404401683,-120.75721214191869,-379.53264159664377,-379.5326415966437,-122.1176551875594,-122.11765518755936
26.58129064532266,-377.68748239980795,-376.54359060597,-122.00949052663402,-120.7198942174917,-379.4961214124537,-379.4961214124537,-122.10881446154848,-122.10881446154842
26.827413706853427,-377.6174965199643,-376.45206450278914,-121.99632219069403,-120.6822075304337,-379.45925021692705,-379.45925021692705,-122.09991008496137,-122.09991008496131
27.07353676838419,-377.5468538573545,-376.35967422634843,-121.98301859816087,-120.64415152388156,-379.42202787558404,-379.4220278755839,-122.09094200767845,-122.09094200767836
27.319659829914958,-377.47555408123543,-376.26641920247266,-121.96957930604967,-120.60572563448402,-379.38445425258107,-379.38445425258095,-122.08191017908341,-122.08191017908324
27.56578289144572,-377.40359685764554,-376.17229885120906,-121.95600386639822,-120.56692929235928,-379.3465292107077,-379.3465292107077,-122.07281454806177,-122.07281454806174
27.81190595297649,-377.33098184939854,-376.07731258681093,-121.94229182623805,-120.52776192105678,-379.3082526113836,-379.3082526113836,-122.06365506299932,-122.0636550629992
28.05802901450725,-377.25770871607915,-375.9814598177236,-121.92844272756584,-120.48822293751228,-379.269624314655,-379.26962431465495,-122.05443167177994,-122.05443167177981
28.30415207603802,-377.1837771140369,-375.88473994656806,-121.91445610731414,-120.44831175200822,-379.23064417919124,-379.23064417919124,-122.04514432178408,-122.04514432178408
28.550275137568786,-377.10918669638045,-375.7871523701257,-121.90033149732109,-120.40802776812853,-379.19131206228224,-379.1913120622822,-122.03579295988746,-122.03579295988742
28.79639819909955,-377.0339371129716,-375.6886964793223,-121.88606842430075,-120.36737038271701,-379.1516278198342,-379.1516278198342,-122.02637753245872,-122.02637753245865
29.042521260630316,-376.9580280104203,-375.5893716592121,-121.87166640981218,-120.32633898583198,-379.11159130636685,-379.11159130636673,-122.01689798535757,-122.01689798535752
29.28864432216108,-376.881459032078,-375.48917728896197,-121.85712497022872,-120.2849329607005,-379.07120237500976,-379.07120237500965,-122.0073542639335,-122.00735426393337
29.534767383691847,-376.8042298180321,-375.3881127418346,-121.84244361670672,-120.24315168367602,-379.0304608774986,-379.03046087749857,-121.99774631302344,-121.99774631302337
29.78089044522261,-376.72634000510027,-375.28617738517227,-121.82762185515293,-120.20099452418879,-378.98936666417256,-378.9893666641725,-121.98807407695011,-121.98807407695001
30.027013506753377,-376.64778922682393,-375.18337058037974,-121.81265918619384,-120.1584608447021,-378.9479195839697,-378.9479195839696,-121.97833749952017,-121.97833749952001
30.27313656828414,-376.56857711346254,-375.0796916829082,-121.79755510514127,-120.11555000066213,-378.906119484424,-378.906119484424,-121.96853652402243,-121.9685365240223
30.519259629814908,-376.48870329198763,-374.9751400422374,-121.78230910196073,-120.07226134045199,-378.86396621166153,-378.86396621166153,-121.95867109322572,-121.95867109322563
30.76538269134567,-376.40816738607583,-374.8697150018592,-121.76692066123722,-120.02859420534213,-378.82145961039674,-378.8214596103967,-121.94874114937673,-121.94874114937664
31.011505752876438,-376.3269690161039,-374.7634158992596,-121.7513892621414,-119.98454792944159,-378.77859952392885,-378.77859952392885,-121.93874663419862,-121.93874663419857
31.2576288144072,-376.24510779914135,-374.65624206590127,-121.7357143783956,-119.9401218396464,-378.7353857941385,-378.73538579413844,-121.92868748888841,-121.92868748888833
31.50375187593797,-376.16258334894445,-374.54819282720615,-121.71989547823824,-119.89531525559072,-378.69181826148264,-378.6918182614826,-121.9185636541159,-121.91856365411583
31.749874937468736,-376.0793952759504,-374.43926750253706,-121.70393202438942,-119.85012748959402,-378.64789676499237,-378.64789676499237,-121.90837507002023,-121.90837507002023
31.9959979989995,-375.99554318726985,-374.3294654051802,-121.68782347401496,-119.8045578466099,-378.603621142268,-378.603621142268,-121.89812167620909,-121.89812167620906
32.242121060530266,-375.9110266866812,-374.2187858423261,-121.6715692786894,-119.75860562417144,-378.5589912294754,-378.5589912294753,-121.88780341175625,-121.88780341175611
32.48824412206103,-375.82584537462367,-374.1072281150516,-121.6551688843606,-119.71227011233991,-378.51400686134207,-378.51400686134207,-121.87742021519882,-121.87742021519878
32.73436718359179,-375.73999884819074,-373.99479151830127,-121.63862173131167,-119.66555059364937,-378.4686678711532,-378.4686678711531,-121.86697202453637,-121.86697202453637
32.98049024512256,-375.6534867011235,-373.88147534086846,-121.62192725412379,-119.6184463430499,-378.4229740907473,-378.42297409074723,-121.85645877722762,-121.85645877722753
33.22661330665333,-375.5663085238038,-373.7672788653757,-121.60508488163808,-119.57095662785503,-378.37692535051275,-378.3769253505126,-121.84588041018895,-121.84588041018873
33.472736368184094,-375.4784639032474,-373.6522013682567,-121.58809403691649,-119.52308070768179,-378.3305214793829,-378.3305214793828,-121.83523685979172,-121.83523685979168
33.718859429714854,-375.3899524230977,-373.53624211973573,-121.57095413720376,-119.47481783439615,-378.28376230483246,-378.2837623048324,-121.82452806186099,-121.8245280618607
33.96498249124562,-375.3007736636181,-373.4194003838087,-121.55366459388661,-119.42616725205232,-378.23664765287333,-378.2366476528733,-121.81375395167154,-121.81375395167149
