omega,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8
149.64282141070535,-148.1722609963702,56.766689196325764,450.82417159561317,486.66196505290606,-150.86216229599887,-150.8621622959988,421.2503139607316,421.2503139607316
149.88894447223612,-147.9993223036104,57.66948510048476,451.0984883611159,487.006304311248,-150.68666908933375,-150.68666908933375,421.4062308850465,421.4062308850465
150.1350675337669,-147.82607547760597,58.55785458237321,451.3733155615194,487.35104523383245,-150.5108231410471,-150.51082314104676,421.562396497858,421.5623964978582
150.38119059529765,-147.65251975275905,59.43243958746062,451.6486528066322,487.69618717042306,-150.33462374116317,-150.33462374116317,421.71881071105327,421.71881071105327
150.62731365682842,-147.4786543559848,60.29383508705613,451.92449970189125,488.0417294710237,-150.15807017346486,-150.15807017346486,421.87547343606104,421.87547343606104
150.8734367183592,-147.30447850664976,61.142593752658215,452.20085584837125,488.38767148588164,-149.98116171543327,-149.98116171543322,422.0323845838525,422.03238458385255
151.11955977988995,-147.1299914165192,61.97923004881653,452.47772084279575,488.7340125654927,-149.8038976381896,-149.80389763818954,422.1895440649407,422.1895440649407
151.36568284142072,-146.95519228969647,62.804223830551095,452.75509427754884,489.0807520606053,-149.62627720643505,-149.62627720643505,422.34695178937994,422.34695178937994
151.6118059029515,-146.78008032256434,63.61802351671513,453.03297574068466,489.4278893222245,-149.44829967839104,-149.44829967839095,422.5046076667658,422.50460766676593
151.85792896448223,-146.60465470372762,64.4210488988458,453.3113648159396,489.77542370161757,-149.26996430573718,-149.26996430573718,422.6625116062346,422.6625116062346
152.104052026013,-146.42891461395044,65.21369363540734,453.5902610827435,490.12335455031723,-149.09127033355043,-149.09127033355043,422.82066351646296,422.82066351646296
152.35017508754376,-146.25285922609677,65.99632747345315,453.86966411623115,490.47168122012624,-148.91221700024218,-148.91221700024204,422.9790633056678,422.979063305668
152.59629814907453,-146.07648770507035,66.7692982332554,454.14957348725386,490.82040306312234,-148.7328035374944,-148.73280353749436,423.13771088160655,423.13771088160655
152.8424212106053,-145.89979920774854,67.53293358609862,454.4299887623929,491.1695194316614,-148.5530291701972,-148.55302917019716,423.296606151575,423.2966061515751
153.08854427213606,-145.722792882924,68.28754265098802,454.71090950397013,491.5190296783828,-148.37289311638273,-148.37289311638273,423.45574902240963,423.45574902240963
153.33466733366683,-145.54546787123886,69.03341743232059,454.99233527006135,491.8689331562133,-148.19239458716055,-148.19239458716055,423.615139400485,423.615139400485
153.5807903951976,-145.36782330511903,69.77083411746086,455.27426561450966,492.2192292183709,-148.01153278665095,-148.01153278665095,423.7747771917152,423.7747771917152
153.82691345672836,-145.1898583087126,70.5000542505545,455.55670008693664,492.5699172183699,-147.8303069119184,-147.83030691191834,423.93466230155263,423.93466230155263
154.07303651825913,-145.01157199781994,71.22132579670844,455.8396382327572,492.9209965100239,-147.64871615290352,-147.64871615290343,424.0947946349879,424.09479463498803
154.3191595797899,-144.83296347983028,71.93488410879891,456.1230795931926,493.2724664474513,-147.46675969235443,-147.46675969235434,424.2551740965503,424.2551740965504
154.56528264132066,-144.6540318536514,72.64095280757985,456.40702370528317,493.62432638507863,-147.2844367057577,-147.28443670575754,424.41580059030633,424.4158005903065
154.81140570285143,-144.4747762096442,73.33974458440949,456.69147010190267,493.9765756776445,-147.10174636126862,-147.1017463612686,424.57667401986083,424.57667401986083
155.0575287643822,-144.29519562955176,74.03146193475118,456.976418311773,494.32921368020504,-146.91868781963865,-146.91868781963865,424.7377942883556,424.73779428835564
155.30365182591297,-144.11528918642938,74.71629782960805,457.2618678594763,494.682239748136,-146.73526023414507,-146.73526023414507,424.89916129847006,424.89916129847006
155.54977488744373,-143.93505594457417,75.39443633119197,457.5478182654719,495.0356532371385,-146.5514627505177,-146.5514627505177,425.06077495242073,425.06077495242073
155.7958979489745,-143.75449495945435,76.0660531583849,457.83426904610917,495.38945350324246,-146.36729450686525,-146.3672945068651,425.2226351519607,425.2226351519608
156.04202101050524,-143.5736052776346,76.73131620690815,458.1212197136427,495.74363990281046,-146.1827546336012,-146.1827546336012,425.38474179838073,425.38474179838073
156.288144072036,-143.39238593670473,77.39038602855597,458.4086697762475,496.0982117925421,-145.99784225336793,-145.9978422533679,425.5470947925071,425.5470947925071
156.53426713356677,-143.2108359652043,78.04341627336242,458.6966187380345,496.4531685294777,-145.81255648096092,-145.81255648096092,425.70969403470315,425.70969403470315
156.78039019509754,-143.02895438254762,78.69055409814686,458.9850660990644,496.80850947100265,-145.6268964232514,-145.6268964232514,425.8725394248683,425.8725394248683
157.0265132566283,-142.84674019894726,79.33194054451079,459.2740113553651,497.164233974851,-145.44086117910817,-145.44086117910817,426.03563086243827,426.03563086243827
157.27263631815907,-142.66419241533762,79.96771088903154,459.56345399894684,497.52034139910916,-145.2544498393186,-145.2544498393186,426.1989682463848,426.1989682463848
157.51875937968984,-142.48131002329657,80.59799496811237,459.85339351781647,497.8768311022207,-145.0676614865086,-145.06766148650854,426.3625514752153,426.3625514752155
157.7648824412206,-142.29809200496715,81.22291747969477,460.14382939599716,498.23370244298985,-144.8804951950615,-144.8804951950615,426.5263804469738,426.5263804469738
158.01100550275137,-142.11453733297583,81.842598263816,460.4347611135413,498.5909547805843,-144.69295003103633,-144.69295003103622,426.6904550592387,426.6904550592388
158.25712856428214,-141.93064497035215,82.45715256379637,460.72618814654834,498.94858747454106,-144.5050250520846,-144.50502505208422,426.8547752091251,426.85477520912536
158.5032516258129,-141.74641387044898,83.06669126966639,461.018109967181,499.30659988476856,-144.31671930736525,-144.31671930736516,427.0193407932832,427.01934079328345
158.74937468734367,-141.56184297685664,83.67132114528725,461.3105260436838,499.66499137155137,-144.12803183746217,-144.12803183746217,427.18415170789876,427.18415170789876
158.99549774887444,-141.37693122331913,84.27114504048022,461.60343584039765,500.02376129555347,-143.93896167429557,-143.93896167429557,427.3492078486927,427.3492078486927
159.2416208104052,-141.1916775336501,84.86626208935662,461.8968388177788,500.3829090178224,-143.74950784103567,-143.74950784103558,427.51450911092144,427.51450911092155
159.48774387193598,-141.00608082164723,85.4567678959298,462.1907344324156,500.74243389979324,-143.55966935201437,-143.55966935201437,427.6800553893767,427.6800553893767
159.73386693346674,-140.8201399910013,86.0427547079914,462.48512213704566,501.10233530329117,-143.36944521263592,-143.36944521263587,427.84584657838525,427.84584657838525
159.9799899949975,-140.63385393521264,86.6243115801466,462.7800013805745,501.46261259053693,-143.1788344192863,-143.1788344192862,428.011882571809,428.01188257180917
160.22611305652825,-140.4472215374973,87.20152452682257,463.07537160809267,501.8232651241484,-142.9878359592412,-142.9878359592412,428.1781632630455,428.1781632630455
160.47223611805902,-140.26024167069906,87.77447666599407,463.3712322608945,502.1842922671465,-142.79644881057396,-142.79644881057393,428.3446885450269,428.3446885450269
160.71835917958978,-140.0729131971968,88.34324835430388,463.6675827764954,502.5456933829572,-142.6046719420608,-142.6046719420608,428.5114583102205,428.5114583102206
160.96448224112055,-139.88523496880893,88.90791731420128,463.96442258865136,502.90746783541533,-142.41250431308595,-142.41250431308595,428.67847245062904,428.67847245062904
161.21060530265132,-139.6972058267038,89.46855875366576,464.2617511273767,503.26961498876943,-142.21994487354507,-142.21994487354507,428.8457308577903,428.8457308577903
161.45672836418208,-139.50882460129924,90.0252454790381,464.5595678189628,503.6321342076836,-142.02699256374783,-142.02699256374783,429.0132334227769,429.0132334227769
161.70285142571285,-139.32009011216957,90.57804800143744,464.85787208599766,503.99502485724213,-141.83364631431846,-141.83364631431837,429.18098003619696,429.1809800361972
161.94897448724362,-139.13100116794493,91.1270346372045,465.1566633473843,504.3582863029529,-141.6399050460964,-141.6399050460964,429.34897058819405,429.34897058819405
162.19509754877438,-138.94155656621285,91.67227160277534,465.4559410183601,504.72191791075034,-141.4457676700338,-141.44576767003377,429.51720496844626,429.51720496844626
162.44122061030515,-138.75175509341796,92.2138231043584,465.75570451051647,505.08591904700006,-141.25123308709345,-141.2512330870934,429.68568306616754,429.68568306616754
162.68734367183592,-138.56159552475935,92.75175142275867,466.0559532318176,505.45028907850104,-141.0563001881442,-141.0563001881442,429.854404770107,429.854404770107
162.93346673336669,-138.3710766240864,93.28611699366569,466.35668658662064,505.81502737248945,-140.86096785385584,-140.86096785385584,430.0233699685492,430.0233699685492
163.17958979489745,-138.18019714379642,93.81697848369845,466.6579039756965,506.1801332966432,-140.6652349545918,-140.66523495459168,430.1925785493142,430.19257854931436
163.42571285642822,-137.98895582472542,94.34439286247789,466.95960479624654,506.54560621908354,-140.46910035030095,-140.46910035030092,430.36203039975794,430.362030399758
